generation_id,subject_model,prompt_variant,completion_tokens,ward_score
60cac4b4-4525-4fbe-abd3-3e1297302fe7,deepseek/deepseek-v3.2,constrained_ammonia,800,4.333333333333333
61104fae-d68b-4949-9e09-56d214f3567a,mistralai/ministral-14b-2512,departure_primed,800,6.666666666666667
6111a0ec-5f6f-41b8-8bf9-fddd6d087a25,qwen/qwen3-235b-a22b,detailed_description,2158,7.666666666666667
6162d649-79e8-4615-acf5-eadacccb0bdf,qwen/qwen3-235b-a22b,detailed_description,1419,9.0
61696de4-dcb4-462a-821c-e8e333913550,deepseek/deepseek-v3.2,detailed_description,800,7.333333333333333
61711d45-c9da-4354-a7d5-77bd56258cac,openai/gpt-5.4,departure_primed,800,9.666666666666666
6174fe8f-4f44-4cbb-96a5-c10b320efa5d,qwen/qwen3-8b,constrained_no_light,1784,6.0
619ce54d-c924-4a2f-8abe-d678446762b0,google/gemini-3.1-pro-preview,departure_primed,2309,9.333333333333334
619eac14-8906-41e4-b0a7-b7e5274defd6,meta-llama/llama-4-maverick,detailed_description,800,2.6666666666666665
622d1b8e-9a03-4871-bd90-385d012b8554,deepseek/deepseek-v3.2,constrained_no_light,800,5.0
624381dd-34de-40ee-ad5d-7bcafdf69b5d,qwen/qwen3-8b,constrained_high_gravity,3102,0.0
624397a1-c469-4ca3-b197-15aace57def5,mistralai/ministral-14b-2512,baseline,800,2.6666666666666665
6248187b-b5ec-4787-bdd1-b68b06bd1f51,openai/gpt-5.4,constrained_ammonia,800,3.3333333333333335
62b7c506-382d-4a6a-a6cb-063cd56b6905,mistralai/mistral-large-2411,baseline,800,0.6666666666666666
62cdadc8-574b-400f-b066-877d143e5358,qwen/qwen3-235b-a22b,detailed_description,1981,7.666666666666667
62de3e15-c4d0-4e30-b1fa-7b2a4c320a87,mistralai/mistral-large-2411,departure_primed,800,9.0
62dfc7e1-dc4a-4d8c-8260-0885c06cfb38,deepseek/deepseek-v3.2,baseline,800,6.0
62e3a980-03e1-4081-bfbe-72b9ca555b2c,mistralai/ministral-14b-2512,baseline,800,3.6666666666666665
630c2958-d2d1-45e1-989b-985dd92bfd33,google/gemini-3.1-pro-preview,constrained_no_light,2345,2.0
634571b7-a656-4e56-b5bf-fd04104d9275,deepseek/deepseek-v3.2,constrained_high_gravity,800,4.333333333333333
63493387-dfb2-499e-9715-5736c62eade2,qwen/qwen3-235b-a22b,constrained_ammonia,1734,4.333333333333333
635d443a-032c-40a3-9b4c-dbebf9f4e82a,qwen/qwen3-235b-a22b,constrained_high_gravity,2258,2.0
63b4fa29-e6ca-425a-9fd2-e6faee84b35c,qwen/qwen3-235b-a22b,baseline,1825,2.6666666666666665
63d44a8a-355b-4092-a80f-5149094db3cf,anthropic/claude-opus-4.7,constrained_ammonia,800,4.333333333333333
63eb8fb7-6a1f-40e5-a04a-71be542c8b25,meta-llama/llama-3.1-8b-instruct,detailed_description,799,2.3333333333333335
63ffca49-a7c1-4478-a644-5c97da65153d,meta-llama/llama-3.1-8b-instruct,departure_primed,741,8.333333333333334
644198c7-edf5-4b7f-8a7f-94e502388ebd,qwen/qwen3-235b-a22b,baseline,2075,3.6666666666666665
6479773b-642d-49d7-ae74-ab2d91f50350,qwen/qwen3-8b,constrained_ammonia,1636,4.666666666666667
64d99092-7ad3-4814-94e3-d47360754313,anthropic/claude-opus-4.7,constrained_high_gravity,800,1.3333333333333333
64ec2166-bab4-4466-934a-24c29326f3b3,google/gemini-3.1-pro-preview,baseline,2260,3.3333333333333335
651d5132-6059-4bd5-b60b-36a084be8138,anthropic/claude-opus-4.7,departure_primed,800,9.0
6533a0b6-4434-463c-8ce4-e3c27ae1044a,openai/gpt-5.4,constrained_high_gravity,800,0.0
656b487e-b94b-49e8-9995-a8f9058ffa43,deepseek/deepseek-v3.2,departure_primed,766,10.0
656e6bfe-98e6-4424-b6f4-127b39887d10,mistralai/mistral-large-2411,detailed_description,800,1.0
6571ce08-e32a-47bf-af6a-9418546d9eda,openai/gpt-5.4,detailed_description,800,4.0
65c11391-c017-4169-8035-12d4a12bfdc9,google/gemini-3.1-pro-preview,baseline,2448,4.333333333333333
65c6ba17-0ac7-4cea-b1d5-de9ff79b8fec,google/gemini-3.1-pro-preview,constrained_ammonia,2508,4.333333333333333
661948b9-705c-4a3b-b6b8-77133dbf1c3b,meta-llama/llama-4-maverick,constrained_high_gravity,800,0.6666666666666666
663fec6e-96b0-4d20-a457-fe4950eb8e29,anthropic/claude-opus-4.7,constrained_ammonia,800,6.0
665d6cb1-845f-4836-8baf-65b2c440cdde,anthropic/claude-opus-4.7,constrained_ammonia,800,5.0
6678e72d-0aeb-40e1-a845-b3a89b5b5c22,mistralai/ministral-14b-2512,constrained_no_light,800,5.666666666666667
667fc142-0032-4cb4-98c0-1de9dc7dc530,qwen/qwen3-8b,constrained_no_light,2317,5.666666666666667
66814c8f-d5b3-43ca-8948-f5b4cd21f30c,openai/gpt-5.4,constrained_no_light,732,2.0
66855200-4a1d-4c74-bba3-2ab84bbe2aeb,mistralai/ministral-14b-2512,constrained_high_gravity,800,1.0
6686b76b-a5c3-4098-916a-642f0119b309,meta-llama/llama-4-maverick,detailed_description,800,5.0
66aa4f42-f022-4f82-9828-94dfafb36f98,openai/gpt-5.4,baseline,913,2.6666666666666665
66d75865-348d-472f-adfc-114b27ad73db,google/gemini-3.1-pro-preview,departure_primed,2473,10.0
66ef694a-924c-4faf-b63c-56f1e86a020d,mistralai/mistral-large-2411,departure_primed,611,9.0
671746b1-ed0b-4609-b940-34192300c4d9,anthropic/claude-opus-4.7,constrained_ammonia,800,5.333333333333333
673854b9-72d4-46fb-a7ef-ee2c1c71eeb4,google/gemini-3.1-pro-preview,departure_primed,2257,8.666666666666666
67926d0e-d8ed-4bdf-a44b-5e5036f1116d,meta-llama/llama-4-maverick,detailed_description,746,3.0
67a22652-3730-4627-9464-3aa64a18a594,openai/gpt-5.4,constrained_no_light,738,2.3333333333333335
67c1b307-a36c-4973-a106-f3fe83dad032,qwen/qwen3-8b,constrained_no_light,2215,7.666666666666667
67cef000-3cbc-4762-accc-1166c8849b42,google/gemini-3.1-pro-preview,constrained_ammonia,2199,4.0
67e4fb06-f47e-4c12-8387-03d50106df97,mistralai/ministral-14b-2512,constrained_high_gravity,800,0.0
67e53a0d-fb74-4040-bfda-758d8c2cf585,openai/gpt-5.4,constrained_high_gravity,800,1.6666666666666667
67f28bab-d606-4706-a3ae-bf720f965547,meta-llama/llama-4-maverick,baseline,743,5.333333333333333
680e4204-980f-483f-adba-a7593c334065,qwen/qwen3-235b-a22b,baseline,1657,7.333333333333333
682c6f73-ada2-42e3-b3bf-c079816efb5d,openai/gpt-5.4,departure_primed,800,9.333333333333334
68a37155-2509-4dfc-9b0a-a86005b6feed,deepseek/deepseek-v3.2,detailed_description,800,9.0
68eb0238-2864-41e3-a14c-7f99c7b4dd31,deepseek/deepseek-v3.2,baseline,800,6.333333333333333
693439bd-27bb-4fc2-843a-b8c6deee6ec7,meta-llama/llama-3.1-8b-instruct,detailed_description,800,4.333333333333333
696aef62-cd87-4753-b956-dbab89315386,openai/gpt-5.4,constrained_ammonia,800,5.0
6984af7e-6f0c-4473-86e3-ba10825e74d9,qwen/qwen3-235b-a22b,departure_primed,1179,9.0
6987825b-5400-40ba-93f2-b9dc5d9eeee7,meta-llama/llama-3.1-8b-instruct,detailed_description,800,3.6666666666666665
69e1c2a7-2f2d-4628-a6da-069b7642d51c,mistralai/mistral-large-2411,detailed_description,800,1.0
69f1aef1-50aa-4081-bec4-7982a9349427,openai/gpt-5.4,detailed_description,800,4.0
69f628ae-c64f-4179-9566-3a493ca964fd,qwen/qwen3-235b-a22b,baseline,1593,8.0
6a6f646d-8a59-4fd6-a7cc-a54805267caf,qwen/qwen3-235b-a22b,constrained_ammonia,2458,4.333333333333333
6aad512d-8766-4419-8123-54d6d7eff26a,google/gemini-3.1-pro-preview,departure_primed,2347,9.666666666666666
6abfb726-a82a-45d5-a030-f0a1d7418ae9,mistralai/ministral-14b-2512,baseline,800,6.666666666666667
6ac5bf9d-4131-4380-9a5c-55d81dcb0be6,qwen/qwen3-235b-a22b,departure_primed,1980,9.0
6ad17932-4d74-45a3-a780-a64f1bde649c,qwen/qwen3-235b-a22b,baseline,1543,6.333333333333333
6af004aa-51ad-48cf-87ad-8e26ee534658,openai/gpt-5.4,detailed_description,800,4.333333333333333
6b5b3b40-143f-4cd9-a3f6-ce27545e67f7,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,800,2.0
6b736fb9-7002-4cd4-b42a-57a54d7d89a8,mistralai/mistral-large-2411,constrained_high_gravity,800,1.0
6b7be081-0fc1-494e-b665-3ea37b4060d1,qwen/qwen3-235b-a22b,departure_primed,1408,9.0
6bf2c02b-a42f-4e89-b72c-8de3fb842526,openai/gpt-5.4,departure_primed,800,7.0
6c1bcce5-690e-49ac-9d84-13eefea0d88e,deepseek/deepseek-v3.2,constrained_high_gravity,800,1.6666666666666667
6c359f34-5161-4882-98ae-353b57548da5,deepseek/deepseek-v3.2,constrained_high_gravity,800,3.0
6cb06a3c-589d-4731-8b27-be2652d9cd6f,deepseek/deepseek-v3.2,departure_primed,800,10.0
6cb535d6-0f67-4ea8-ae56-04e274c28add,openai/gpt-5.4,departure_primed,800,6.666666666666667
6cd6182f-07f7-4d74-b312-778050d2afde,qwen/qwen3-8b,departure_primed,2439,9.333333333333334
6d09d811-483d-4949-8de7-74d7817cadbb,qwen/qwen3-235b-a22b,constrained_high_gravity,1946,0.0
6d18664a-ea7f-4a03-a017-d3254714df11,mistralai/ministral-14b-2512,constrained_ammonia,800,5.333333333333333
6d81073b-9afe-481a-81ba-bdc360d93f8e,anthropic/claude-opus-4.7,constrained_high_gravity,800,1.6666666666666667
6d8823dd-22fd-4c69-9349-d0c7ec7bc870,deepseek/deepseek-v3.2,departure_primed,682,9.666666666666666
6dd4344d-59b0-4480-90a1-d42ed5f454c2,openai/gpt-5.4,detailed_description,800,0.6666666666666666
6e4b31d4-3c58-41f2-96f5-55e466ffb79c,deepseek/deepseek-v3.2,baseline,711,4.666666666666667
6e59a0bd-9411-4ffb-a4f1-795d509172a9,openai/gpt-5.4,detailed_description,800,3.3333333333333335
6e63c5a1-edf6-4cf5-a122-28e8a65ba954,qwen/qwen3-8b,constrained_high_gravity,2300,0.3333333333333333
6e8dea4d-2378-4ff8-bdb6-4f6ab7c9788d,openai/gpt-5.4,departure_primed,800,9.666666666666666
6ea2470b-3410-406b-a224-c9e53e21c87c,deepseek/deepseek-v3.2,constrained_no_light,800,7.666666666666667
6eb8bfd8-94fd-4861-b3fe-267541217dae,deepseek/deepseek-v3.2,detailed_description,800,3.6666666666666665
6ebe3da1-9d23-4def-a7fe-a03d9e2fa78a,google/gemini-3.1-pro-preview,constrained_high_gravity,2451,5.0
6ef609e6-b0c4-4d52-a4b8-50976d14e777,anthropic/claude-opus-4.7,constrained_high_gravity,800,0.3333333333333333
6f1122bb-8eea-4ed5-bb19-e40cfdb9d4b2,mistralai/mistral-large-2411,baseline,800,0.0
6f4134f7-4863-4fb7-bd61-4df4510502c3,deepseek/deepseek-v3.2,baseline,792,5.333333333333333
6f57ef9a-4ba0-4435-8110-ce4614b9a00c,anthropic/claude-opus-4.7,detailed_description,800,8.0
6f58abc4-3a89-4c73-96a2-c89ec6ae6458,deepseek/deepseek-v3.2,constrained_no_light,800,7.333333333333333
6f59445f-37f3-4642-994e-383e6c6b6177,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,800,8.666666666666666
6f6acd60-ac8e-4cda-8bfb-a0054e66835f,meta-llama/llama-4-maverick,constrained_no_light,800,6.333333333333333
6f71ebd0-a809-4f5e-8d15-ce8fc3d95fdc,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,710,6.666666666666667
6f9c9268-fc5d-469b-84da-a131ced50d79,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,800,0.0
6fe79bdb-ebb2-44f7-9f79-132ce616b08b,deepseek/deepseek-v3.2,constrained_ammonia,800,6.0
6fe7fdab-2635-47fd-a3ec-850d7aec0b78,deepseek/deepseek-v3.2,baseline,800,6.0
70076444-747e-447a-8b05-603a0490239a,deepseek/deepseek-v3.2,detailed_description,800,3.3333333333333335
704013ee-7e5f-43b3-bbe3-0b21ee928959,qwen/qwen3-235b-a22b,departure_primed,1922,8.666666666666666
7040883b-81e2-4fcc-9ef0-e2d0080bbb07,mistralai/ministral-14b-2512,departure_primed,800,6.666666666666667
7067c541-bd2b-4132-b79b-584f4de3bcbf,qwen/qwen3-235b-a22b,departure_primed,2149,9.333333333333334
708d0575-e787-40ca-bef5-c44e64845bce,qwen/qwen3-8b,detailed_description,1647,8.0
708d73a4-d3f1-4a41-9ea0-96e51730b8c4,openai/gpt-5.4,baseline,666,1.3333333333333333
709a453d-b4e8-46bb-bf25-70c708531cb7,deepseek/deepseek-v3.2,detailed_description,800,7.0
70abad24-4e36-4431-b2e2-1c820694c6fd,meta-llama/llama-4-maverick,constrained_high_gravity,800,1.0
70e075cb-dab5-4c0a-b09f-a8ef2f5ee5a6,anthropic/claude-opus-4.7,constrained_high_gravity,800,0.0
70e79f9f-a8f9-475f-8895-67211280fb07,anthropic/claude-opus-4.7,departure_primed,800,9.333333333333334
7102ba89-2f7e-413b-96e2-1bf2cdfbe2f3,mistralai/mistral-large-2411,constrained_high_gravity,800,1.6666666666666667
710b480c-1944-4b26-b856-e370ecfb80b2,qwen/qwen3-8b,constrained_ammonia,2515,5.0
710fbe81-0f9a-4754-b59e-5fd7708e29a6,google/gemini-3.1-pro-preview,constrained_no_light,2427,2.3333333333333335
7141ae57-1ef6-4443-9b6e-a0d6627a6bae,meta-llama/llama-3.1-8b-instruct,detailed_description,800,1.3333333333333333
7143a39b-c395-438b-aac8-b3a550060a13,openai/gpt-5.4,departure_primed,800,8.0
71a819b3-6d59-4255-b293-beca57462757,deepseek/deepseek-v3.2,baseline,752,7.0
71c1d56b-9daf-41ca-8c37-56b502e88be8,openai/gpt-5.4,constrained_high_gravity,800,2.3333333333333335
71df4b31-9050-41e7-973f-a0fe259b58cd,meta-llama/llama-3.1-8b-instruct,detailed_description,770,1.3333333333333333
72263324-55f0-4649-be9b-7cdeae31a9ed,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,758,4.0
722d43c3-a12f-4973-bd63-2c2584dee049,mistralai/mistral-large-2411,detailed_description,800,7.0
723f0dce-f12a-497b-b8d0-809ee21e7002,mistralai/mistral-large-2411,baseline,787,4.333333333333333
7257efe4-6cb0-4385-8b15-c94b4257bd28,deepseek/deepseek-v3.2,baseline,800,2.0
7268152d-439a-453d-a721-85b14e842b99,deepseek/deepseek-v3.2,constrained_high_gravity,800,3.0
729c2c63-a242-4e81-8c2d-47c0437de5cc,mistralai/ministral-14b-2512,constrained_ammonia,800,6.666666666666667
72a18b54-08e6-4345-b898-46ac0e13007f,openai/gpt-5.4,constrained_no_light,800,2.0
72ba31ca-ec3e-4f4a-875b-bf18a3df4c7b,meta-llama/llama-3.1-8b-instruct,baseline,770,3.6666666666666665
72eb8b93-d95f-4195-8b8d-947465f05b03,mistralai/ministral-14b-2512,constrained_no_light,800,4.666666666666667
731aca6a-b08a-48e2-ba80-55f24e241be3,meta-llama/llama-3.1-8b-instruct,constrained_no_light,746,4.0
731d4da6-dbcd-491c-b85d-b0fe05202019,mistralai/mistral-large-2411,constrained_ammonia,786,2.3333333333333335
7322b97b-f8b5-489c-8614-1d34e3d0cfb6,anthropic/claude-opus-4.7,detailed_description,800,4.333333333333333
7342a4ef-dae6-4342-8db2-b454f9af3dec,google/gemini-3.1-pro-preview,constrained_no_light,2370,2.3333333333333335
735bdfce-8b7e-4355-99da-ca44b347ffc0,anthropic/claude-opus-4.7,constrained_high_gravity,68,0.0
7378c09b-4cfe-4c7a-bc70-0c6524fc9b78,meta-llama/llama-4-maverick,detailed_description,800,6.333333333333333
737edaa1-a1e1-4659-8e2d-be8fb647628b,google/gemini-3.1-pro-preview,constrained_ammonia,2461,4.666666666666667
73832a6e-439c-4404-853e-ddecf9b7ff8d,google/gemini-3.1-pro-preview,constrained_high_gravity,2550,4.0
73d3e186-0195-46d4-a9f4-8472ac0d1541,google/gemini-3.1-pro-preview,baseline,2052,4.0
73d8ee3e-5aab-4c92-a001-444bdf3ad105,anthropic/claude-opus-4.7,baseline,800,5.0
7424e386-38ce-4f86-b0a1-cb4df34330cc,google/gemini-3.1-pro-preview,detailed_description,2299,4.333333333333333
743bbb5a-79ff-459b-ab3e-615c11333494,meta-llama/llama-4-maverick,departure_primed,800,9.0
7447ee16-1d89-4116-921b-01cd06a5ce5b,openai/gpt-5.4,departure_primed,800,7.333333333333333
749c6afc-e384-41cb-8efe-dfdb0821b819,meta-llama/llama-4-maverick,detailed_description,800,2.0
749fac12-229d-4f79-b96f-c1eb7eb647d2,anthropic/claude-opus-4.7,constrained_high_gravity,800,0.0
74dbe20f-f87a-49d8-bcd2-0fccecde45eb,anthropic/claude-opus-4.7,constrained_high_gravity,800,0.3333333333333333
7510c2cd-eb0b-42c6-9536-9db84d096006,meta-llama/llama-4-maverick,detailed_description,800,0.3333333333333333
753f361f-06eb-49f8-902f-b62102cc3fe2,meta-llama/llama-4-maverick,baseline,679,1.0
755265f7-9e26-41c0-a262-4b9cc2f26c04,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,800,0.0
75561dcc-1967-4478-b88a-e9d7c81d90c2,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,800,5.333333333333333
755a07e0-ffdd-4a7f-9266-9bc2ed664210,anthropic/claude-opus-4.7,departure_primed,292,7.333333333333333
755d7519-da53-4b56-8ba9-7a59120b6927,google/gemini-3.1-pro-preview,constrained_no_light,2461,2.6666666666666665
755e799a-c5e9-4a2b-95ce-f7a4d45b4b32,anthropic/claude-opus-4.7,constrained_ammonia,800,4.333333333333333
75661064-9fa6-4d94-bd29-3c649bbdfc75,mistralai/mistral-large-2411,baseline,800,0.0
757737bd-8ab7-480e-b1b9-ce62c85b3d2b,anthropic/claude-opus-4.7,constrained_no_light,800,2.6666666666666665
761a2e39-ea38-4ef7-a5e7-64f410b32641,deepseek/deepseek-v3.2,baseline,731,7.666666666666667
765e0cc2-c687-4566-bc56-e03239f9a12c,meta-llama/llama-4-maverick,constrained_ammonia,800,7.666666666666667
7689ee10-910a-4c06-b558-f7cbd3da2753,deepseek/deepseek-v3.2,constrained_high_gravity,800,1.6666666666666667
76c72a30-8219-4077-9e54-529a11e1d5ce,anthropic/claude-opus-4.7,baseline,800,4.666666666666667
76e32bdd-56d6-475b-be17-42cc1884e71e,google/gemini-3.1-pro-preview,constrained_high_gravity,2612,3.6666666666666665
7716c607-e82e-4807-851b-424d867ff4fa,openai/gpt-5.4,constrained_high_gravity,800,1.6666666666666667
7743f5cb-fea5-4a7e-a6af-925190f7d46c,openai/gpt-5.4,constrained_ammonia,800,4.666666666666667
775319c4-dc26-43df-bbd1-cf86b2d2f71e,deepseek/deepseek-v3.2,constrained_no_light,800,1.6666666666666667
77673a3c-f17b-42f3-abb4-081dc1910a78,anthropic/claude-opus-4.7,constrained_no_light,800,3.3333333333333335
7794f5fe-3d4d-4a08-8b5c-d27e4fc45c9f,qwen/qwen3-8b,baseline,1395,8.0
77999cc1-92dc-4b03-9b2f-10e9095f4b4a,qwen/qwen3-8b,constrained_high_gravity,2865,0.0
77b1abc6-83a8-448e-b4ca-490541a2e6ca,mistralai/mistral-large-2411,constrained_high_gravity,800,0.0
77e352d7-cde7-4692-92b6-f3af37a31bf4,mistralai/ministral-14b-2512,detailed_description,800,7.666666666666667
7810be6c-2b8a-4e9f-a03f-70907d3c10d1,qwen/qwen3-235b-a22b,detailed_description,1521,2.6666666666666665
784ff0aa-f2cf-4075-b8bd-87844b2a595e,qwen/qwen3-8b,constrained_ammonia,1903,3.0
785a85f8-1f3a-4b7c-9c35-fcd22507a78a,qwen/qwen3-8b,detailed_description,1691,8.333333333333334
787308e1-ab45-4545-a998-416c1b19ed61,openai/gpt-5.4,constrained_ammonia,800,5.0
78814b4f-1e41-4bd8-b0d5-c44c9014e070,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,710,3.3333333333333335
789dd1a7-a4fd-4883-9419-77c994cb3dd4,meta-llama/llama-4-maverick,constrained_high_gravity,800,0.0
789eb26f-19d7-4e43-a1b6-f512a3e93c7e,qwen/qwen3-235b-a22b,baseline,1728,5.666666666666667
78a358de-4efd-4845-a872-14ff219e825a,meta-llama/llama-4-maverick,constrained_high_gravity,800,2.3333333333333335
78bfc050-ee83-4011-bd98-dab897445769,google/gemini-3.1-pro-preview,detailed_description,2381,4.333333333333333
78c72356-1b22-4cb3-aa29-9e2c3954086e,qwen/qwen3-8b,baseline,1873,1.3333333333333333
78ecb3f8-ad3b-4f7a-acaf-db2738d31af2,mistralai/ministral-14b-2512,constrained_ammonia,800,4.0
78febb16-c385-4126-9108-9fddf2117051,mistralai/ministral-14b-2512,constrained_no_light,800,4.333333333333333
790ef12c-833e-4bc7-b121-72c14901a107,mistralai/ministral-14b-2512,departure_primed,800,7.666666666666667
79267f0c-f4fa-4f76-a8f4-8e8665989354,mistralai/ministral-14b-2512,constrained_no_light,800,3.6666666666666665
793befe7-1e81-4c31-95e5-07bfbe81dd9d,qwen/qwen3-8b,departure_primed,3090,8.666666666666666
793ef4f8-ba8e-4274-975b-1439cbd4212f,mistralai/mistral-large-2411,constrained_ammonia,800,1.3333333333333333
794db7df-8cd9-4662-acd9-e5049fd51845,google/gemini-3.1-pro-preview,baseline,2118,3.3333333333333335
79ecb260-e5a0-46cc-a684-8a8e5f098739,deepseek/deepseek-v3.2,constrained_high_gravity,800,4.333333333333333
7a2bf5a5-72e5-450b-8edf-5e3b67886078,deepseek/deepseek-v3.2,baseline,800,6.666666666666667
7a569468-a60a-457e-8f9c-e161d81e01b5,google/gemini-3.1-pro-preview,departure_primed,2365,8.333333333333334
7a8e7628-e397-48e9-9f2e-141c05bb56f0,openai/gpt-5.4,baseline,800,2.3333333333333335
7a9dd7ae-29a4-463f-9042-cc622a819368,anthropic/claude-opus-4.7,departure_primed,800,7.333333333333333
7aa577f0-4d21-4de7-b436-337db534771d,mistralai/ministral-14b-2512,constrained_high_gravity,800,1.0
7b1c1dcc-ba52-4a57-9240-402bf83adec3,anthropic/claude-opus-4.7,baseline,800,6.0
7b6466ae-05c0-48c9-87cb-4194d86e18aa,mistralai/ministral-14b-2512,constrained_no_light,800,4.666666666666667
7bd41434-b68d-4102-8a4c-a1f7d0f4763a,qwen/qwen3-235b-a22b,constrained_ammonia,1720,3.0
7bda9680-e34a-470a-b7f8-c325a18a364e,mistralai/mistral-large-2411,constrained_ammonia,800,2.0
7c286331-d74c-4eff-a279-f02001d4b8b0,openai/gpt-5.4,constrained_ammonia,800,3.6666666666666665
7c3539fc-a67b-4b76-acac-c68f38c1d2e6,qwen/qwen3-8b,departure_primed,3690,9.0
7c6128e2-3b24-45ba-82cb-08600cd85a6e,openai/gpt-5.4,baseline,800,3.0
7c8621aa-e2f0-436f-881e-b6f40b0d7774,deepseek/deepseek-v3.2,departure_primed,800,10.0
7c9dc636-ca55-4441-aee8-c2fc0c4eb5b7,mistralai/ministral-14b-2512,detailed_description,800,8.666666666666666
7cc45717-0864-466e-b664-84e7aeb9e381,openai/gpt-5.4,baseline,800,2.3333333333333335
7ce1fd77-cc67-4192-b4f9-2c6b71039e8a,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,715,2.6666666666666665
7cf86374-bf4c-4d82-8cb0-b565bad25c3b,mistralai/ministral-14b-2512,baseline,800,7.0
7d0b0a18-be62-4c48-96f9-17f9f38aeedb,meta-llama/llama-3.1-8b-instruct,constrained_no_light,725,4.666666666666667
7d8f763d-3d0c-486e-ad72-0394a2b12002,qwen/qwen3-8b,constrained_ammonia,2069,4.666666666666667
7dc9e4bb-8afd-451d-b440-e218c794eefc,openai/gpt-5.4,constrained_no_light,800,3.3333333333333335
7de1c5e1-d07d-4f82-9f97-ecaa8b143a81,meta-llama/llama-4-maverick,detailed_description,800,0.3333333333333333
7df0ba38-e668-4c33-85b8-be8a1b426a14,meta-llama/llama-3.1-8b-instruct,detailed_description,788,6.666666666666667
7df89df8-02f1-47be-8567-0eb44c678228,meta-llama/llama-4-maverick,baseline,735,5.666666666666667
7e1a56ec-fd66-4505-8af0-f099d27e9bf0,meta-llama/llama-4-maverick,detailed_description,800,7.333333333333333
7e2131d9-29dc-47b6-8c0e-1c36233978fe,qwen/qwen3-8b,departure_primed,2887,9.666666666666666
7e21e317-d90a-4bfa-8dcd-cd8c6f70c475,deepseek/deepseek-v3.2,departure_primed,800,10.0
7e7cfed5-caaa-42d4-8a3c-8b9c354d925f,anthropic/claude-opus-4.7,baseline,800,4.333333333333333
7e94a00c-a7ae-494a-8188-49d8712c8703,mistralai/mistral-large-2411,departure_primed,800,6.333333333333333
7ea27c9d-fafe-4d11-8c0b-2e90c009aa9e,mistralai/ministral-14b-2512,constrained_ammonia,800,4.666666666666667
7ed257b4-2703-418b-ad50-e87592a852ca,anthropic/claude-opus-4.7,departure_primed,800,9.333333333333334
7eef01c8-a6c7-45e6-a51c-476e26662a7d,openai/gpt-5.4,constrained_ammonia,800,4.666666666666667
7f0b48fc-d242-496c-88e4-9307f6e0eabc,google/gemini-3.1-pro-preview,baseline,2110,1.6666666666666667
7f9e86c3-9c4d-49dc-bc2c-4c22450e552a,qwen/qwen3-8b,constrained_ammonia,1816,4.0
7ff45de4-bdf8-40f6-808d-6a95cfb95f08,qwen/qwen3-235b-a22b,constrained_no_light,1614,5.666666666666667
804682c7-25ff-486a-a254-e87661f05007,deepseek/deepseek-v3.2,baseline,800,8.0
8053fa2f-2b08-441f-b3cb-3b9f4d82e336,mistralai/ministral-14b-2512,constrained_no_light,800,4.666666666666667
8066aa8d-b8d7-482e-a1da-f8e0141f08b6,deepseek/deepseek-v3.2,constrained_ammonia,800,2.6666666666666665
809bc248-dc14-429d-a411-ac3439a47630,meta-llama/llama-3.1-8b-instruct,departure_primed,730,7.0
80f8a70e-6c5b-490c-8258-3d3367dd90d9,qwen/qwen3-235b-a22b,constrained_no_light,1487,3.3333333333333335
81524324-fccf-48d8-a329-28e3ec02848f,mistralai/mistral-large-2411,detailed_description,800,0.3333333333333333
815605ca-5655-4ef6-8f9e-524cc0ccfd37,meta-llama/llama-4-maverick,constrained_no_light,733,7.666666666666667
81dc7e30-fb0f-4ec6-a1c3-cfeef3f63fa7,qwen/qwen3-235b-a22b,departure_primed,1300,9.0
81e930aa-e5b1-4fa1-abe9-a8199cd39545,openai/gpt-5.4,constrained_no_light,800,2.0
81fa4dfc-c83c-475a-81a3-e0acd29aefda,google/gemini-3.1-pro-preview,departure_primed,2293,9.666666666666666
8224b57d-9d5e-4e07-8383-0c8878ed93e7,deepseek/deepseek-v3.2,departure_primed,778,10.0
829c3534-763f-4e33-a2de-44b1989d7101,openai/gpt-5.4,detailed_description,800,2.3333333333333335
82a09f8e-c3f3-4e0c-82ab-38c393ae6719,deepseek/deepseek-v3.2,constrained_ammonia,800,5.0
82b306fd-6380-43d2-8661-fbd8480fc654,openai/gpt-5.4,departure_primed,800,8.333333333333334
82fb29f7-8509-4baf-82e5-1860bdf8f051,meta-llama/llama-4-maverick,baseline,732,4.666666666666667
834ab1dc-5ae6-4d96-a53f-1555bc2fe7e4,qwen/qwen3-8b,constrained_ammonia,2421,4.0
8378c421-0d64-40fc-a0b3-93d692c5f004,mistralai/ministral-14b-2512,constrained_high_gravity,800,4.333333333333333
837eb40c-006a-4060-b045-a16949cdc5db,meta-llama/llama-4-maverick,constrained_ammonia,799,4.666666666666667
